path,label
paper/paper_111.png,paper
scissors/scissors_820.png,scissors
rock/rock_729.png,rock
rock/rock_494.png,rock
rock/rock_618.png,rock
scissors/scissors_310.png,scissors
scissors/scissors_689.png,scissors
paper/paper_208.png,paper
scissors/scissors_666.png,scissors
scissors/scissors_206.png,scissors
rock/rock_833.png,rock
paper/paper_366.png,paper
scissors/scissors_828.png,scissors
scissors/scissors_809.png,scissors
scissors/scissors_846.png,scissors
scissors/scissors_4.png,scissors
scissors/scissors_383.png,scissors
rock/rock_6.png,rock
rock/rock_206.png,rock
paper/paper_261.png,paper
rock/rock_776.png,rock
rock/rock_871.png,rock
rock/rock_604.png,rock
paper/paper_268.png,paper
scissors/scissors_297.png,scissors
scissors/scissors_386.png,scissors
scissors/scissors_371.png,scissors
paper/paper_195.png,paper
paper/paper_167.png,paper
paper/paper_199.png,paper
paper/paper_230.png,paper
scissors/scissors_694.png,scissors
scissors/scissors_549.png,scissors
scissors/scissors_825.png,scissors
rock/rock_597.png,rock
paper/paper_535.png,paper
paper/paper_262.png,paper
rock/rock_97.png,rock
paper/paper_84.png,paper
scissors/scissors_506.png,scissors
paper/paper_189.png,paper
scissors/scissors_865.png,scissors
rock/rock_804.png,rock
paper/paper_572.png,paper
scissors/scissors_49.png,scissors
rock/rock_351.png,rock
paper/paper_872.png,paper
rock/rock_655.png,rock
paper/paper_685.png,paper
rock/rock_467.png,rock
rock/rock_27.png,rock
rock/rock_857.png,rock
paper/paper_17.png,paper
paper/paper_51.png,paper
scissors/scissors_364.png,scissors
paper/paper_138.png,paper
scissors/scissors_360.png,scissors
scissors/scissors_661.png,scissors
rock/rock_521.png,rock
scissors/scissors_32.png,scissors
paper/paper_553.png,paper
scissors/scissors_892.png,scissors
scissors/scissors_887.png,scissors
paper/paper_210.png,paper
rock/rock_650.png,rock
rock/rock_824.png,rock
paper/paper_448.png,paper
paper/paper_577.png,paper
paper/paper_431.png,paper
rock/rock_341.png,rock
rock/rock_276.png,rock
rock/rock_705.png,rock
scissors/scissors_470.png,scissors
scissors/scissors_273.png,scissors
paper/paper_46.png,paper
rock/rock_253.png,rock
rock/rock_870.png,rock
scissors/scissors_695.png,scissors
paper/paper_887.png,paper
scissors/scissors_546.png,scissors
rock/rock_779.png,rock
paper/paper_741.png,paper
rock/rock_44.png,rock
scissors/scissors_334.png,scissors
paper/paper_513.png,paper
rock/rock_30.png,rock
paper/paper_148.png,paper
rock/rock_226.png,rock
paper/paper_369.png,paper
rock/rock_17.png,rock
scissors/scissors_682.png,scissors
rock/rock_901.png,rock
rock/rock_392.png,rock
scissors/scissors_710.png,scissors
rock/rock_91.png,rock
rock/rock_547.png,rock
scissors/scissors_637.png,scissors
rock/rock_631.png,rock
scissors/scissors_772.png,scissors
paper/paper_458.png,paper
rock/rock_783.png,rock
scissors/scissors_228.png,scissors
rock/rock_673.png,rock
rock/rock_309.png,rock
paper/paper_614.png,paper
scissors/scissors_750.png,scissors
rock/rock_147.png,rock
scissors/scissors_447.png,scissors
paper/paper_901.png,paper
scissors/scissors_445.png,scissors
paper/paper_144.png,paper
rock/rock_843.png,rock
rock/rock_672.png,rock
scissors/scissors_92.png,scissors
rock/rock_112.png,rock
rock/rock_297.png,rock
rock/rock_475.png,rock
scissors/scissors_518.png,scissors
scissors/scissors_227.png,scissors
rock/rock_668.png,rock
paper/paper_621.png,paper
scissors/scissors_89.png,scissors
paper/paper_593.png,paper
scissors/scissors_166.png,scissors
scissors/scissors_85.png,scissors
rock/rock_203.png,rock
rock/rock_383.png,rock
scissors/scissors_120.png,scissors
rock/rock_170.png,rock
rock/rock_531.png,rock
paper/paper_601.png,paper
rock/rock_5.png,rock
rock/rock_640.png,rock
scissors/scissors_112.png,scissors
paper/paper_27.png,paper
scissors/scissors_680.png,scissors
paper/paper_665.png,paper
scissors/scissors_91.png,scissors
rock/rock_737.png,rock
paper/paper_547.png,paper
paper/paper_559.png,paper
paper/paper_459.png,paper
scissors/scissors_275.png,scissors
rock/rock_464.png,rock
scissors/scissors_278.png,scissors
paper/paper_62.png,paper
rock/rock_127.png,rock
rock/rock_558.png,rock
paper/paper_275.png,paper
paper/paper_205.png,paper
paper/paper_365.png,paper
rock/rock_757.png,rock
rock/rock_347.png,rock
rock/rock_584.png,rock
scissors/scissors_170.png,scissors
scissors/scissors_346.png,scissors
rock/rock_574.png,rock
paper/paper_832.png,paper
scissors/scissors_51.png,scissors
rock/rock_254.png,rock
rock/rock_455.png,rock
paper/paper_80.png,paper
paper/paper_558.png,paper
scissors/scissors_303.png,scissors
rock/rock_248.png,rock
rock/rock_249.png,rock
paper/paper_313.png,paper
paper/paper_339.png,paper
scissors/scissors_232.png,scissors
rock/rock_250.png,rock
rock/rock_644.png,rock
scissors/scissors_73.png,scissors
paper/paper_229.png,paper
paper/paper_583.png,paper
scissors/scissors_64.png,scissors
paper/paper_852.png,paper
paper/paper_677.png,paper
scissors/scissors_730.png,scissors
paper/paper_47.png,paper
scissors/scissors_555.png,scissors
scissors/scissors_831.png,scissors
scissors/scissors_479.png,scissors
scissors/scissors_806.png,scissors
scissors/scissors_508.png,scissors
paper/paper_126.png,paper
paper/paper_891.png,paper
rock/rock_879.png,rock
rock/rock_320.png,rock
scissors/scissors_283.png,scissors
paper/paper_108.png,paper
rock/rock_795.png,rock
scissors/scissors_499.png,scissors
paper/paper_724.png,paper
scissors/scissors_789.png,scissors
paper/paper_156.png,paper
paper/paper_308.png,paper
scissors/scissors_271.png,scissors
rock/rock_113.png,rock
rock/rock_96.png,rock
paper/paper_763.png,paper
paper/paper_768.png,paper
rock/rock_619.png,rock
scissors/scissors_409.png,scissors
scissors/scissors_564.png,scissors
scissors/scissors_325.png,scissors
scissors/scissors_650.png,scissors
paper/paper_304.png,paper
scissors/scissors_369.png,scissors
scissors/scissors_118.png,scissors
scissors/scissors_747.png,scissors
scissors/scissors_240.png,scissors
scissors/scissors_901.png,scissors
paper/paper_488.png,paper
rock/rock_645.png,rock
scissors/scissors_270.png,scissors
rock/rock_772.png,rock
rock/rock_143.png,rock
rock/rock_548.png,rock
paper/paper_672.png,paper
paper/paper_387.png,paper
paper/paper_119.png,paper
rock/rock_707.png,rock
rock/rock_628.png,rock
paper/paper_216.png,paper
rock/rock_173.png,rock
scissors/scissors_705.png,scissors
paper/paper_639.png,paper
paper/paper_737.png,paper
rock/rock_670.png,rock
paper/paper_254.png,paper
rock/rock_95.png,rock
scissors/scissors_844.png,scissors
paper/paper_686.png,paper
paper/paper_879.png,paper
scissors/scissors_81.png,scissors
rock/rock_837.png,rock
rock/rock_283.png,rock
scissors/scissors_401.png,scissors
rock/rock_481.png,rock
rock/rock_660.png,rock
scissors/scissors_248.png,scissors
rock/rock_550.png,rock
scissors/scissors_378.png,scissors
rock/rock_247.png,rock
paper/paper_391.png,paper
scissors/scissors_590.png,scissors
scissors/scissors_635.png,scissors
paper/paper_30.png,paper
rock/rock_327.png,rock
rock/rock_742.png,rock
scissors/scissors_554.png,scissors
paper/paper_840.png,paper
paper/paper_238.png,paper
scissors/scissors_313.png,scissors
scissors/scissors_849.png,scissors
rock/rock_7.png,rock
scissors/scissors_202.png,scissors
paper/paper_63.png,paper
rock/rock_877.png,rock
scissors/scissors_187.png,scissors
rock/rock_117.png,rock
scissors/scissors_679.png,scissors
rock/rock_334.png,rock
paper/paper_152.png,paper
rock/rock_315.png,rock
rock/rock_519.png,rock
rock/rock_832.png,rock
paper/paper_570.png,paper
paper/paper_376.png,paper
paper/paper_762.png,paper
rock/rock_77.png,rock
paper/paper_498.png,paper
rock/rock_287.png,rock
paper/paper_504.png,paper
rock/rock_314.png,rock
scissors/scissors_760.png,scissors
rock/rock_890.png,rock
rock/rock_490.png,rock
paper/paper_856.png,paper
paper/paper_548.png,paper
paper/paper_332.png,paper
scissors/scissors_380.png,scissors
paper/paper_48.png,paper
rock/rock_564.png,rock
paper/paper_452.png,paper
rock/rock_299.png,rock
paper/paper_411.png,paper
paper/paper_563.png,paper
paper/paper_846.png,paper
rock/rock_882.png,rock
paper/paper_310.png,paper
scissors/scissors_781.png,scissors
paper/paper_826.png,paper
rock/rock_589.png,rock
scissors/scissors_315.png,scissors
paper/paper_287.png,paper
scissors/scissors_31.png,scissors
scissors/scissors_230.png,scissors
paper/paper_814.png,paper
scissors/scissors_180.png,scissors
scissors/scissors_712.png,scissors
paper/paper_440.png,paper
rock/rock_138.png,rock
scissors/scissors_191.png,scissors
rock/rock_565.png,rock
paper/paper_445.png,paper
paper/paper_849.png,paper
rock/rock_568.png,rock
scissors/scissors_736.png,scissors
rock/rock_499.png,rock
paper/paper_584.png,paper
paper/paper_106.png,paper
rock/rock_129.png,rock
rock/rock_57.png,rock
paper/paper_496.png,paper
rock/rock_183.png,rock
paper/paper_897.png,paper
scissors/scissors_628.png,scissors
scissors/scissors_690.png,scissors
rock/rock_348.png,rock
scissors/scissors_854.png,scissors
scissors/scissors_87.png,scissors
scissors/scissors_132.png,scissors
rock/rock_746.png,rock
scissors/scissors_301.png,scissors
paper/paper_34.png,paper
paper/paper_569.png,paper
paper/paper_816.png,paper
rock/rock_124.png,rock
rock/rock_328.png,rock
rock/rock_760.png,rock
scissors/scissors_436.png,scissors
rock/rock_381.png,rock
paper/paper_853.png,paper
paper/paper_791.png,paper
paper/paper_59.png,paper
scissors/scissors_184.png,scissors
paper/paper_484.png,paper
paper/paper_633.png,paper
rock/rock_747.png,rock
rock/rock_94.png,rock
scissors/scissors_836.png,scissors
scissors/scissors_866.png,scissors
paper/paper_183.png,paper
rock/rock_634.png,rock
rock/rock_399.png,rock
rock/rock_234.png,rock
paper/paper_630.png,paper
rock/rock_100.png,rock
rock/rock_861.png,rock
rock/rock_697.png,rock
scissors/scissors_733.png,scissors
paper/paper_795.png,paper
scissors/scissors_167.png,scissors
paper/paper_465.png,paper
paper/paper_11.png,paper
rock/rock_343.png,rock
paper/paper_70.png,paper
rock/rock_39.png,rock
paper/paper_288.png,paper
rock/rock_651.png,rock
paper/paper_201.png,paper
paper/paper_658.png,paper
scissors/scissors_839.png,scissors
scissors/scissors_36.png,scissors
rock/rock_762.png,rock
rock/rock_197.png,rock
rock/rock_682.png,rock
paper/paper_225.png,paper
rock/rock_612.png,rock
scissors/scissors_177.png,scissors
scissors/scissors_96.png,scissors
paper/paper_480.png,paper
paper/paper_428.png,paper
scissors/scissors_172.png,scissors
rock/rock_658.png,rock
rock/rock_59.png,rock
paper/paper_870.png,paper
paper/paper_104.png,paper
rock/rock_684.png,rock
scissors/scissors_627.png,scissors
paper/paper_851.png,paper
scissors/scissors_246.png,scissors
rock/rock_710.png,rock
paper/paper_91.png,paper
scissors/scissors_407.png,scissors
scissors/scissors_827.png,scissors
rock/rock_251.png,rock
paper/paper_789.png,paper
scissors/scissors_196.png,scissors
scissors/scissors_326.png,scissors
scissors/scissors_226.png,scissors
rock/rock_603.png,rock
paper/paper_407.png,paper
paper/paper_654.png,paper
scissors/scissors_639.png,scissors
scissors/scissors_282.png,scissors
scissors/scissors_550.png,scissors
scissors/scissors_667.png,scissors
scissors/scissors_596.png,scissors
paper/paper_377.png,paper
paper/paper_267.png,paper
rock/rock_434.png,rock
paper/paper_809.png,paper
scissors/scissors_160.png,scissors
paper/paper_86.png,paper
rock/rock_161.png,rock
scissors/scissors_842.png,scissors
scissors/scissors_691.png,scissors
rock/rock_447.png,rock
scissors/scissors_580.png,scissors
rock/rock_555.png,rock
rock/rock_681.png,rock
scissors/scissors_583.png,scissors
paper/paper_627.png,paper
paper/paper_356.png,paper
paper/paper_632.png,paper
paper/paper_781.png,paper
paper/paper_354.png,paper
scissors/scissors_50.png,scissors
scissors/scissors_629.png,scissors
scissors/scissors_852.png,scissors
paper/paper_530.png,paper
paper/paper_860.png,paper
paper/paper_756.png,paper
paper/paper_432.png,paper
paper/paper_149.png,paper
rock/rock_103.png,rock
paper/paper_244.png,paper
rock/rock_512.png,rock
rock/rock_674.png,rock
rock/rock_785.png,rock
scissors/scissors_151.png,scissors
paper/paper_367.png,paper
scissors/scissors_9.png,scissors
scissors/scissors_744.png,scissors
scissors/scissors_215.png,scissors
paper/paper_521.png,paper
paper/paper_896.png,paper
scissors/scissors_696.png,scissors
scissors/scissors_505.png,scissors
rock/rock_714.png,rock
paper/paper_435.png,paper
scissors/scissors_207.png,scissors
scissors/scissors_871.png,scissors
paper/paper_237.png,paper
paper/paper_581.png,paper
scissors/scissors_253.png,scissors
rock/rock_661.png,rock
paper/paper_224.png,paper
rock/rock_659.png,rock
rock/rock_398.png,rock
scissors/scissors_492.png,scissors
scissors/scissors_428.png,scissors
scissors/scissors_799.png,scissors
scissors/scissors_841.png,scissors
paper/paper_426.png,paper
rock/rock_123.png,rock
scissors/scissors_224.png,scissors
rock/rock_883.png,rock
rock/rock_609.png,rock
rock/rock_739.png,rock
rock/rock_200.png,rock
scissors/scissors_135.png,scissors
scissors/scissors_189.png,scissors
paper/paper_537.png,paper
scissors/scissors_126.png,scissors
rock/rock_724.png,rock
rock/rock_28.png,rock
scissors/scissors_141.png,scissors
rock/rock_571.png,rock
paper/paper_159.png,paper
paper/paper_191.png,paper
paper/paper_10.png,paper
paper/paper_327.png,paper
scissors/scissors_659.png,scissors
rock/rock_361.png,rock
paper/paper_326.png,paper
rock/rock_279.png,rock
paper/paper_107.png,paper
rock/rock_698.png,rock
scissors/scissors_800.png,scissors
rock/rock_406.png,rock
rock/rock_848.png,rock
paper/paper_345.png,paper
paper/paper_406.png,paper
rock/rock_295.png,rock
scissors/scissors_314.png,scissors
scissors/scissors_111.png,scissors
scissors/scissors_687.png,scissors
scissors/scissors_891.png,scissors
scissors/scissors_311.png,scissors
rock/rock_11.png,rock
paper/paper_579.png,paper
paper/paper_434.png,paper
rock/rock_258.png,rock
scissors/scissors_192.png,scissors
paper/paper_503.png,paper
rock/rock_863.png,rock
scissors/scissors_238.png,scissors
rock/rock_506.png,rock
scissors/scissors_493.png,scissors
rock/rock_68.png,rock
rock/rock_181.png,rock
paper/paper_629.png,paper
paper/paper_95.png,paper
paper/paper_515.png,paper
rock/rock_562.png,rock
paper/paper_421.png,paper
scissors/scissors_168.png,scissors
paper/paper_221.png,paper
scissors/scissors_13.png,scissors
scissors/scissors_731.png,scissors
paper/paper_87.png,paper
rock/rock_396.png,rock
paper/paper_353.png,paper
paper/paper_638.png,paper
scissors/scissors_443.png,scissors
paper/paper_715.png,paper
paper/paper_333.png,paper
paper/paper_32.png,paper
scissors/scissors_35.png,scissors
scissors/scissors_715.png,scissors
rock/rock_767.png,rock
paper/paper_516.png,paper
rock/rock_14.png,rock
paper/paper_105.png,paper
paper/paper_127.png,paper
scissors/scissors_329.png,scissors
rock/rock_849.png,rock
scissors/scissors_317.png,scissors
paper/paper_307.png,paper
rock/rock_60.png,rock
rock/rock_266.png,rock
paper/paper_833.png,paper
paper/paper_192.png,paper
paper/paper_335.png,paper
paper/paper_486.png,paper
rock/rock_424.png,rock
rock/rock_228.png,rock
scissors/scissors_448.png,scissors
scissors/scissors_354.png,scissors
rock/rock_858.png,rock
scissors/scissors_435.png,scissors
rock/rock_830.png,rock
rock/rock_706.png,rock
paper/paper_388.png,paper
scissors/scissors_547.png,scissors
rock/rock_73.png,rock
rock/rock_178.png,rock
rock/rock_454.png,rock
rock/rock_545.png,rock
scissors/scissors_850.png,scissors
paper/paper_834.png,paper
rock/rock_716.png,rock
scissors/scissors_210.png,scissors
scissors/scissors_738.png,scissors
paper/paper_146.png,paper
rock/rock_412.png,rock
scissors/scissors_648.png,scissors
rock/rock_195.png,rock
scissors/scissors_729.png,scissors
paper/paper_9.png,paper
scissors/scissors_17.png,scissors
paper/paper_284.png,paper
scissors/scissors_761.png,scissors
rock/rock_388.png,rock
scissors/scissors_333.png,scissors
rock/rock_306.png,rock
paper/paper_843.png,paper
paper/paper_903.png,paper
scissors/scissors_305.png,scissors
scissors/scissors_501.png,scissors
rock/rock_281.png,rock
scissors/scissors_796.png,scissors
rock/rock_708.png,rock
scissors/scissors_697.png,scissors
scissors/scissors_840.png,scissors
scissors/scissors_266.png,scissors
scissors/scissors_651.png,scissors
paper/paper_203.png,paper
scissors/scissors_853.png,scissors
scissors/scissors_122.png,scissors
paper/paper_500.png,paper
rock/rock_104.png,rock
paper/paper_321.png,paper
scissors/scissors_867.png,scissors
rock/rock_21.png,rock
paper/paper_800.png,paper
rock/rock_340.png,rock
rock/rock_4.png,rock
rock/rock_896.png,rock
rock/rock_164.png,rock
rock/rock_907.png,rock
scissors/scissors_155.png,scissors
paper/paper_334.png,paper
rock/rock_385.png,rock
rock/rock_457.png,rock
rock/rock_633.png,rock
rock/rock_199.png,rock
scissors/scissors_535.png,scissors
paper/paper_744.png,paper
rock/rock_413.png,rock
paper/paper_45.png,paper
rock/rock_569.png,rock
scissors/scissors_261.png,scissors
rock/rock_313.png,rock
paper/paper_701.png,paper
rock/rock_366.png,rock
rock/rock_336.png,rock
paper/paper_875.png,paper
paper/paper_44.png,paper
scissors/scissors_406.png,scissors
rock/rock_557.png,rock
rock/rock_489.png,rock
paper/paper_101.png,paper
rock/rock_50.png,rock
paper/paper_217.png,paper
rock/rock_671.png,rock
scissors/scissors_882.png,scissors
paper/paper_662.png,paper
rock/rock_869.png,rock
scissors/scissors_657.png,scissors
rock/rock_656.png,rock
rock/rock_462.png,rock
paper/paper_659.png,paper
rock/rock_566.png,rock
rock/rock_868.png,rock
scissors/scissors_256.png,scissors
scissors/scissors_478.png,scissors
rock/rock_864.png,rock
paper/paper_817.png,paper
rock/rock_652.png,rock
paper/paper_893.png,paper
scissors/scissors_723.png,scissors
scissors/scissors_343.png,scissors
paper/paper_385.png,paper
rock/rock_535.png,rock
rock/rock_333.png,rock
paper/paper_568.png,paper
paper/paper_740.png,paper
scissors/scissors_345.png,scissors
paper/paper_771.png,paper
rock/rock_834.png,rock
paper/paper_727.png,paper
paper/paper_678.png,paper
paper/paper_337.png,paper
paper/paper_692.png,paper
rock/rock_227.png,rock
rock/rock_479.png,rock
rock/rock_608.png,rock
rock/rock_749.png,rock
rock/rock_516.png,rock
scissors/scissors_662.png,scissors
paper/paper_617.png,paper
scissors/scissors_148.png,scissors
paper/paper_242.png,paper
scissors/scissors_221.png,scissors
scissors/scissors_20.png,scissors
scissors/scissors_174.png,scissors
scissors/scissors_780.png,scissors
paper/paper_246.png,paper
rock/rock_476.png,rock
scissors/scissors_860.png,scissors
scissors/scissors_27.png,scissors
scissors/scissors_473.png,scissors
scissors/scissors_398.png,scissors
paper/paper_193.png,paper
rock/rock_92.png,rock
rock/rock_544.png,rock
rock/rock_720.png,rock
paper/paper_323.png,paper
scissors/scissors_610.png,scissors
rock/rock_898.png,rock
rock/rock_801.png,rock
rock/rock_576.png,rock
rock/rock_308.png,rock
scissors/scissors_312.png,scissors
rock/rock_374.png,rock
scissors/scissors_412.png,scissors
paper/paper_270.png,paper
paper/paper_257.png,paper
scissors/scissors_856.png,scissors
rock/rock_362.png,rock
rock/rock_116.png,rock
rock/rock_836.png,rock
rock/rock_892.png,rock
paper/paper_884.png,paper
paper/paper_398.png,paper
scissors/scissors_15.png,scissors
scissors/scissors_201.png,scissors
paper/paper_418.png,paper
paper/paper_555.png,paper
rock/rock_855.png,rock
paper/paper_776.png,paper
rock/rock_323.png,rock
paper/paper_269.png,paper
rock/rock_611.png,rock
scissors/scissors_146.png,scissors
paper/paper_424.png,paper
paper/paper_209.png,paper
rock/rock_225.png,rock
scissors/scissors_582.png,scissors
scissors/scissors_845.png,scissors
rock/rock_193.png,rock
paper/paper_761.png,paper
paper/paper_886.png,paper
scissors/scissors_403.png,scissors
paper/paper_1.png,paper
scissors/scissors_585.png,scissors
paper/paper_640.png,paper
paper/paper_747.png,paper
paper/paper_722.png,paper
paper/paper_507.png,paper
scissors/scissors_54.png,scissors
scissors/scissors_293.png,scissors
rock/rock_346.png,rock
scissors/scissors_735.png,scissors
paper/paper_139.png,paper
scissors/scissors_34.png,scissors
paper/paper_470.png,paper
paper/paper_661.png,paper
paper/paper_330.png,paper
rock/rock_854.png,rock
rock/rock_241.png,rock
paper/paper_212.png,paper
scissors/scissors_483.png,scissors
rock/rock_587.png,rock
rock/rock_397.png,rock
scissors/scissors_797.png,scissors
paper/paper_278.png,paper
paper/paper_231.png,paper
paper/paper_848.png,paper
rock/rock_156.png,rock
paper/paper_302.png,paper
rock/rock_205.png,rock
scissors/scissors_537.png,scissors
paper/paper_501.png,paper
scissors/scissors_623.png,scissors
rock/rock_218.png,rock
rock/rock_81.png,rock
scissors/scissors_606.png,scissors
paper/paper_773.png,paper
paper/paper_681.png,paper
rock/rock_331.png,rock
rock/rock_54.png,rock
rock/rock_738.png,rock
scissors/scissors_212.png,scissors
paper/paper_462.png,paper
rock/rock_813.png,rock
paper/paper_147.png,paper
scissors/scissors_672.png,scissors
scissors/scissors_139.png,scissors
rock/rock_588.png,rock
paper/paper_823.png,paper
paper/paper_175.png,paper
rock/rock_174.png,rock
scissors/scissors_708.png,scissors
rock/rock_284.png,rock
scissors/scissors_348.png,scissors
paper/paper_463.png,paper
scissors/scissors_72.png,scissors
scissors/scissors_234.png,scissors
paper/paper_882.png,paper
paper/paper_807.png,paper
rock/rock_452.png,rock
scissors/scissors_289.png,scissors
paper/paper_404.png,paper
scissors/scissors_774.png,scissors
rock/rock_65.png,rock
paper/paper_125.png,paper
scissors/scissors_612.png,scissors
paper/paper_331.png,paper
rock/rock_579.png,rock
paper/paper_732.png,paper
paper/paper_396.png,paper
paper/paper_902.png,paper
paper/paper_778.png,paper
rock/rock_152.png,rock
paper/paper_370.png,paper
rock/rock_115.png,rock
scissors/scissors_783.png,scissors
rock/rock_242.png,rock
scissors/scissors_205.png,scissors
paper/paper_12.png,paper
scissors/scissors_416.png,scissors
paper/paper_769.png,paper
scissors/scissors_752.png,scissors
rock/rock_291.png,rock
scissors/scissors_645.png,scissors
paper/paper_871.png,paper
paper/paper_812.png,paper
scissors/scissors_140.png,scissors
rock/rock_798.png,rock
scissors/scissors_525.png,scissors
rock/rock_12.png,rock
scissors/scissors_323.png,scissors
paper/paper_774.png,paper
rock/rock_162.png,rock
paper/paper_545.png,paper
paper/paper_894.png,paper
rock/rock_829.png,rock
scissors/scissors_350.png,scissors
rock/rock_758.png,rock
paper/paper_824.png,paper
paper/paper_602.png,paper
paper/paper_76.png,paper
scissors/scissors_778.png,scissors
paper/paper_264.png,paper
rock/rock_196.png,rock
scissors/scissors_562.png,scissors
scissors/scissors_99.png,scissors
rock/rock_769.png,rock
rock/rock_632.png,rock
paper/paper_52.png,paper
paper/paper_609.png,paper
scissors/scissors_864.png,scissors
paper/paper_234.png,paper
paper/paper_202.png,paper
rock/rock_878.png,rock
scissors/scissors_632.png,scissors
scissors/scissors_242.png,scissors
scissors/scissors_245.png,scissors
scissors/scissors_318.png,scissors
rock/rock_237.png,rock
rock/rock_695.png,rock
scissors/scissors_61.png,scissors
paper/paper_634.png,paper
rock/rock_19.png,rock
paper/paper_454.png,paper
rock/rock_469.png,rock
paper/paper_373.png,paper
rock/rock_461.png,rock
scissors/scissors_713.png,scissors
paper/paper_120.png,paper
rock/rock_787.png,rock
paper/paper_605.png,paper
paper/paper_471.png,paper
scissors/scissors_886.png,scissors
paper/paper_554.png,paper
paper/paper_157.png,paper
scissors/scissors_327.png,scissors
paper/paper_728.png,paper
scissors/scissors_16.png,scissors
paper/paper_129.png,paper
paper/paper_845.png,paper
paper/paper_438.png,paper
scissors/scissors_149.png,scissors
paper/paper_279.png,paper
rock/rock_692.png,rock
paper/paper_499.png,paper
scissors/scissors_465.png,scissors
rock/rock_572.png,rock
paper/paper_61.png,paper
paper/paper_85.png,paper
paper/paper_495.png,paper
scissors/scissors_838.png,scissors
rock/rock_817.png,rock
scissors/scissors_587.png,scissors
paper/paper_187.png,paper
paper/paper_295.png,paper
scissors/scissors_5.png,scissors
scissors/scissors_620.png,scissors
rock/rock_209.png,rock
scissors/scissors_794.png,scissors
scissors/scissors_899.png,scissors
scissors/scissors_459.png,scissors
paper/paper_135.png,paper
rock/rock_617.png,rock
rock/rock_607.png,rock
scissors/scissors_304.png,scissors
scissors/scissors_330.png,scissors
rock/rock_606.png,rock
rock/rock_426.png,rock
rock/rock_458.png,rock
scissors/scissors_843.png,scissors
scissors/scissors_69.png,scissors
scissors/scissors_355.png,scissors
rock/rock_169.png,rock
paper/paper_343.png,paper
paper/paper_196.png,paper
paper/paper_804.png,paper
paper/paper_758.png,paper
rock/rock_56.png,rock
rock/rock_881.png,rock
scissors/scissors_768.png,scissors
scissors/scissors_835.png,scissors
rock/rock_654.png,rock
scissors/scissors_12.png,scissors
scissors/scissors_276.png,scissors
rock/rock_10.png,rock
paper/paper_309.png,paper
scissors/scissors_322.png,scissors
scissors/scissors_676.png,scissors
rock/rock_288.png,rock
paper/paper_753.png,paper
paper/paper_372.png,paper
paper/paper_612.png,paper
paper/paper_598.png,paper
rock/rock_691.png,rock
paper/paper_770.png,paper
scissors/scissors_503.png,scissors
rock/rock_339.png,rock
scissors/scissors_352.png,scissors
rock/rock_459.png,rock
paper/paper_322.png,paper
paper/paper_241.png,paper
paper/paper_324.png,paper
scissors/scissors_684.png,scissors
rock/rock_713.png,rock
paper/paper_509.png,paper
rock/rock_663.png,rock
scissors/scissors_197.png,scissors
scissors/scissors_701.png,scissors
rock/rock_83.png,rock
scissors/scissors_751.png,scissors
scissors/scissors_163.png,scissors
rock/rock_230.png,rock
rock/rock_810.png,rock
